Revenue,Zip,DollarPerPet,DollarPerClinic,TotalPets,TotalClinics,PetsPerClinic,Product.Sales,Product.Sales2,Avg.Vet.Cost,PercentCoupon,NumVets5mi,NmVets10mi,Est.Median.Inc,Rnd.Inc.5,Rnd.Pop,Population,Households,Est.Median.Inc2,Rnd.Inc.10,Pop3,Household4,Male,Female,White,PercWhite,Black,PercBlack,American.Indian,Asian,PercAsian,Hawaiian,Other.Race,X2Races,HispOrigin,PercHispanic,X2025Pop,Male5,Female6,White7,Black8,AmInd9,Asian10,HW11,Other12,X2Race13,HispOrigin14,X2025Pop15,target
15611.02,33012,95.19,1134.836,158.77,13,12.62,0.22,3434.42,178,0.02,17,71,43526.38,50000,440000,439545,133903,46983.28,50000,1608653.46,542903,210314.12,229230.84,373590.68,0.7649,41002.8,0.09,177.28,3460.35,0.01,35,17675.23,3603.61,380403,0.689,513362.04,820470.25,886634.74,1170517.82,424675.87,2526.61,27000.76,371.21,55537.16,26475.57,1140663.57,1961651.5,15611.02
24040.8,33458,103.62,924.65,232,26,8.92,0.38,9135.5,181,0.02,10,38,85007.32,90000,1.00E+05,99817,40224,82161.9,90000,207240,86035,48867.61,50949.78,91049.55,0.91,2425.15,0.02,129.48,2406.64,0.02,76.49,1694.61,2035.46,12660.11,0.13,110542.92,106971.0872,107083.94,184236.9,10362.49,241.9,5436.1,103.9,4160.4554,4154.55,24350.23,232472.63,24040.8
5846.88,38242,82.35,417.63,80.24,14,5.07,0.31,1812.53,176,0.0313,1.33,3,39448.96,40000,20000,14103,5887,40609.31,50000,24134,9999,6747.05,7356.06,11983.28,0.6,1809.38,0.09,18.21,49.79,0.0101,9.7667,1.54,240.93,265.08,0.01,13933.76,11529.98,12603.64,21027.08,2582.92,42.09,72.67,16.7643,44.38,364.25,554.97,23880.47,5846.88
115395.73,13057,78.13,2307.91,1477,50,29.54,0.19,21925.19,259,0.024,10,24,57490.0498,60000,150000,141562,55374.58,59306.16,60000,349635,138796,67306.64,74255.52,97808.2,0.6959,23355.2,0.16,823.41,10264.58,0.07,45,2665.76,6600,8979.74,0.0778,141553.74,167548.44,182086.6,263381.72,50874.27,1984.7,15079.25,64.73,4509.53,13740.83,19364.69,353826.34,115395.73
73503.75,38497.58,67.87,1792.77,1083,41,15.13,0.1949,11760.6,218,0.02,11,39,50884.63,60000,280000,276342,119404,56221.51,60000,730272.11,309707,130986.98,145355.16,181937.29,0.65,73193.93,0.2346,1041.7,9851.5271,0.04,101.44,3421.5,6612.34,10690.4,0.04,282611.82,346370.31,369993.2343,530888.06,120242.53,2442.78,29993.4,274.54,18789.3,20390.13,44962.55,733550.77,73503.75
20411.78,33870,88.75,785.07,230,23.88,8.85,0.23,4694.71,186,0.02,2.33,3,38792.53,40000,40000,38446,16078,38321.06,40000,75296,30167,18556.96,19889.52,30420.32,0.7087,3822.79,0.1,71.82,900.03,0.02,15,1834.0883,1405.44,5674.56,0.14,37274,36306.97,38988.96,58022.61,8456.25,157.57,1406.82,15,5124.7,2112.98,13641.82,79814.5935,20411.78
11705.26,44646,72.7,975.44,161,12,12.3512,0.17,1989.89,198,0.03,5,17,51627.16,60000,60000,57708,23212.44,52169.84,60000,212924,88049,28887.32,28821,52507.98,0.88,2703.96,0.05,84.09,223.51,0.0153,20.0495,193.89,1994.9,956.39,0.02,57593.72,103920.7,109003.73,182555.06,24459.3715,320.72,2121.75,13,2261.7103,7415.53,5235.14,213863.03,11705.26
31970.7053,32725,96.82,1232.55,331,26,12.73,0.31,9934.33,181,0.02,6,18.87,48968.2782,50000,110000,104461,37383,53876.57,60000,254672,92097,50543.72,53917.58,84017.92,0.76,11390.21,0.1,310.2624,1918.47,0.02,4.02,4893.17,1957.29,30646.42,0.28,115258.64,123742.26,130929.9,194330.52,36854.87,676.6,6811.97,24.73,9992.44,5981.03,59899.5,277555.5,31970.7053
25138.4054,49048,65.77,940.98,372,26,14.31,0.11,2691.21,214,0.02,5,20,46511.86,50000,80000,78823,29692,52761.84,60000,208388,82439,39119.94,39703.17,54505.2,0.68,16812.46,0.1837,145.26,1571.04,0.02,4.54,742.76,5041.85,5267.15,0.07,87796.65,101916.32,106471.56,163048.37,27226.99,555.12,5283.97,57.44,1394.47,10821.53,11043.74,224582.37,25138.4054
13750.83,33331,91.67,1057.76,150,13,11.54,0.32,4400.27,180,0.0231,19,67,98683.06,1.00E+05,210000,206771,64367,73357.25,80000,815829,264336,100802.23,105968.78,157057.5064,0.77,19044.83,0.09,498.09,11676.31,0.06,273.37,6671.87,6654.45,90392.16,0.43,235811.8538,390227.84,425600.82,544019.57,168909.5,2253.84,38957.89,635.7756,36340.41,24669.22,357720.1,938514.93,13750.83
46254.11,32952,99.26,1779,466,26,17.92,0.34,15726.4,180,0.0195,3,16,56721.31,60000,90000,84683,34267,59593.16,60000,178759,72546,40802,43880.9,66571.25,0.74,12354.5,0.14,181.01,1399.08,0.02,24.51,1406.16,2746.39,8791.02,0.1,92089.33,87377.31,92646.2655,149325.32,17991.2,317.48,3481.54,99.25,2903.7835,5381.55,16880.27,193836.22,46254.11
31305.873,23111,60.17,1159.9167,478,27,17.7,0.13,3739.17,200,0.03,10,27,66888.98,70000,90000,80482,31626,59271.8,60000,357872,144095,37963.96,42518.31,44756.96,0.5,31976.37,0.36,109.02,1032.93,0.0206,61.82,695.75,1849.43,1549.68,0.02,90861.98,169646.8,188225.23,184902.65,148147.25,634.57,7952.38,200.2399,5011.9,11016.86,13674.74,408842.95,31305.873
22525.13,46311,77.9213,979.35,291,23,11.9134,0.14,3865.292,212,0.03,10,32.49,67434.8416,80000,132800,129391,48806,58625.4,60000,556071,209475,62924.93,66281.8917,94374.85,0.73,22424.69,0.17,374.06,3448.56,0.03,17.91,5332.58,4132.125,14449.03,0.11,128058.41,265701.02,290370.04,286047.2,201733.77,1398.86,6797.94,57.66,43326.38,16709.26,91248.72,564334.04,22525.13
68748.06,43068,78.84,1348,872,51,17.1,0.19,13062.13,202,0.04,13,42,70157.88,80000,140000,140360.64,53797,65271.79,70000,504075,195875,67336.04,72080.76,87350.07,0.62,39395.32,0.28,78.29,4531.85,0.03,27.09,2289.1,5745.09,7064.87,0.05,153324.49,240617.42,263457.89,284403.7,172400.98,964.1,15134.96,422.57,9875.07,20873.94,24375.35,543524.6481,68748.06
19713.81,6351,66.83,1516.45,295,17.65,20.3659,0.14,2759.93,201,0.04,1,7,67388.99,72800,30000,23602,9516,67215.85,70000,92589,36741,11786.65,12407.663,20325.86,0.68,709.47,0.02,139.67,738.4316,0.03,2.58,186.61,689.5101,780.09,0.03,23165.85,45425.24,47163.58,74316.38,5362.64,698.1,4971.27,31.36,1009.83,6199.24,7374.85,100567.4211,19713.81
34048.28,33431,95.11,1311.8421,363.13,25,14.3396,0.29,9874,180.09,0.03,17,53,72775.62,80000,166400,159154,64469.85,66756.0736,70000,581690,240583,75378.38,83775.51,126414.2405,0.83,12503.55,0.08,230.57,5032.8,0.03,20.53,5183.36,3791.19,22180.99,0.14,184078.57,279930.78,301759.17,442084,93134.74,1055.48,15789.89,225.92,16503.71,12896.2,92504.24,669081.35,34048.28
92590.11,53084.5,78.8,1780.58,1175,52,22.6,0.24,22221.63,208,0.02,3,8,52106.31,60000,70000,63518,21986,55063.56,60000,177203,63836,31710.67,31807.07,52911.08,0.76,4737.19,0.07,241.9618,708.33,0.01,35.67,2667.9,2335.47,15386.32,0.22,66341.61,87399.43,89803.27,140610.7787,10544.2,403.93,2025.06,74.3842,5165.83,6226.34,34964.8687,186190.12,92590.11
14265.991,32757,95.58,1176.37,160,13,12.31,0.24,3670.27,183,0.03,5,10.72,49384.98,50000,66800,60094,24673,52895.73,59500,125881,50853,28156.27,31937.66,48624.28,0.69,8061.73,0.1301,248.22,595.49,0.01,28.606,662.93,1531.2442,7563.31,0.11,65620.3449,59886.26,65995.21,105462.44,13355.15,402.17,1905.82,23.83,2045.8563,3081.83,15477.29,151183.61,14265.991
37229.5892,34233,88.12,1463.9616,439,25,17.56,0.23,8897.91,178,0.02,23,36,64137.8009,69500,170000,169724,66243.16,65233.47,70000,299397,129542,81399.49,85448.2873,155533.98,0.91,6521.82,0.04,326.9,2801.62,0.02,25,1740.67,2774.22,22576.17,0.13,190609.95,142825.55,156571.49,270584,15017.51,735.0599,5614.99,44.73,2752.61,6884.6166,36180.06,348719.4209,37229.5892
22173.95,39101.76,81.52,852.84,272,26,10.46,0.23,5721.3703,196,0.0236,3,5,35470.14,40000,30000,24544,9445,39416.97,40000,51033.74,19924,11063.37,13480.15,9175.37,0.31,13787.42,0.46,346.85,187.06,0.01,35.0417,558.79,460.04,1635.73,0.05,23397.16,24616.18,27987.17,22322.28,20919.8292,809.29,292.24,28,1268.7,1123.64,4065.13,49894.81,22173.95
3569.95,85712,60.51,571.995,59,11,15.42,0.1,357,249,0.03,25,51,44481.71,50000,270000,269730.87,115738,47822.32,57100,633371,257341,130101.23,136255.5961,206337.28,0.76,12962.73,0.0633,6159.96,10732.07,0.04,578.3113,15972.04,10465.79,75586.23,0.3805,286938.44,310461.37,322910.05,474566.85,27201.12,13008.8787,21895.11,1116.93,58519.27,29713.283,252441.89,682948.33,3569.95
36084.79,32835,97,1387.88,372,26,14.31,0.27,9742.89,186,0.02,15,51,53753.92,60000,260000,252638,87188,57306.54,60000,714965,256726,121143.61,131494.49,111602.46,0.5337,102848.88,0.4,625.74,12980.18,0.05,187.3132,16329.22,8152.62,53455.27,0.21,307615.76,347808.25,367156.41,414847.1111,203706.6544,1685.6,34537.07,748.12,46402.15,23142.72,170493.54,872980.77,36084.79
20224.3,31061,80.4348,749.05,232,27,9.9474,0.26,5258.32,178,0.02,1,3,39450.12,40000,30000,26125,9795,42292.7887,50000,44019,15899,12777.05,13348.08,13011.68,0.43,11840.0689,0.4,93.93,449.64,0.01,30.9033,184.21,364.49,539.64,0.02,26452.77,21352.3583,22062.6,23869.05,18373.24,138.44,694.97,52.2656,305.05,638.57,931.53,44520.35,20224.3
40841.45,15767,56.96,800.81,621.21,51,14.06,0.09,3675.73,224,0.02,1,1,40645.76,50000,20000,11217,4902,44274.99,50000,22929,9570.45,5470.59,5746.52,10908.4,0.55,77.6,0.0187,50.0256,69.47,0.011,0.76,28.6,83.52,64.54,0.0121,10765.66,11363.4,11565.74,22435.41,153.11,56.33,84.8,3.6,35.75,160.15,144.13,21712.05,40841.45
23455.99,34470,95.848,938.24,235,25,9.4,0.37,8678.72,178,0.03,5,27,43502.84,50000,90000,81532.22,31201,44192.67,50000,174528,64078,40320.24,42489.62,64673.68,0.72,14382.34,0.16,66.39,1118.49,0.0193,2.52,645.69,1920.76,9767.5,0.11,89008.5,87031.9381,91335.85,135233.23,28616.74,153.49,3489.16,164.88,2263.58,4607.09,24043.36,180224.23,23455.99
58024.97,78934,78.52,1245.0791,739,47,15.72,0.27,15666.74,202,0.01,2,4,50405.5,60000,30000,20763,7541,50938.59,60000,29620,10628,10229.12,10533.72,16819.57,0.56,549.1845,0.01,679.69,512.94,0.02,38.69,1527.1847,1004.44,7306.78,0.24,20269.66,14410.78,15209.15,24093.75,244.91,1083.58,733.8377,57.9083,1823.46,1508.41,9752.55,28676.45,58024.97
14517.3,34209,94.88,1116.72,153,13,11.77,0.27,3919.67,182,0.03,12,20,48367.8,50000,130000,122266,48995,51301.92,60000,271368,105323,58233.46,64032.66,104489.25,0.8,10843.88,0.0952,364.75,2183.3346,0.01,86.72,2258.73,2526.2,20664.15,0.16,154029.85,130132.22,141235.65,219707.2482,30284.37,871.89,4648.18,125.49,5382.85,5042.54,50515.23,294657.0263,14517.3
32676.05,27310,78.55,1210.22,416,27,15.41,0.24,7842.25,204.18,0.04,8,31,81687.63,90000,40000,38935.9,13860,67030.88,70000,202390,83296,18535.66,19440.99,31417.95,0.79,2958.77,0.0601,108.81,2197.75,0.05,10.8,619.7666,954.2227,3826.62,0.0746,41048.06,96678.71,105711.25,153874.67,19782.6532,482.9788,9227.1,159.19,3397.09,3449.33,14447.92,222951.51,32676.05
43703,32257,95.84,901.1452,456,53,8.6,0.28,12236.84,232,0.03,18,47,64372.29,70000,124600,117975,47397,63059.01,70000,503268,196328,57728.92,62070.2404,97650.8007,0.78,13209.52,0.11,131.83,5377.83,0.04,23.3,2832.38,3284.44,12804.27,0.11,132696.79,245116.9,260958.5977,358702.53,86722.7,1005.67,27135.38,565.09,11608.92,17527.85,56866.1,558291.53,43703
13277.27,47715,74.59,1021.33,178,13,13.69,0.15,1991.59,216,0.03,8,20,47726.63,51000,130000,120187,50117.61,53834.61,59800,214305,88701,57921.021,62343.18,97898.46,0.75,14729.21,0.11,164.04,1765.15,0.01,124.78,1845.05,3659.9,4013.02,0.03,126522.71,103861.15,110444.29,182618.47,18076.81,262.28,3577.67,282,2434.24,4953.33,5657.57,223468.98,13277.27
24163.92,32250,99.03,966.56,244,25,9.76,0.29,7110.1128,218,0.04,8,26,80723.08,90000,1.00E+05,97244,40724,76757.7,80000,261690,102156,47882.5873,49485.02,84700.39,0.85,4667.17,0.05,251.07,3791.15,0.04,23.44,682.6,3128.45,6770.795,0.07,109831.43,128170.63,133519.75,204267.95,26210.43,548.13,16836.29,97.72,3392.44,10337.43,27151.64,294099.05,24163.92
61732.25,43082,90.78,1313.45,680,47,14.47,0.25,17232.4083,206,0.03,12,55,83230.63,90000,170000,168910,63724,79097.59,80000,555285,216253,81099.11,87811.15,122811.85,0.72,28194.24,0.17,260.09,9832.38,0.06,39.68,1472.82,6299.19,8383.6429,0.05,193275.26,268538.41,285762.2311,384732.07,104941.38,1060.78,37902.03,107.72,5555.2,17978.3489,25189.34,623652.73,61732.25
31392.6,36740.99,92.06,1255.7,341,25,13.64,0.28,8789.93,178,0.03,8,17,57260.29,60000,140000,133633,48081,52761.53,60000,286400,101062,64661.42,68971.18,105814.3817,0.76,17134.98,0.12,394.93,3133.16,0.02,38.88,3314.43,3028.81,21510.58,0.15,148051.7634,139877.34,146649.7974,221647.36,42323.78,964.85,5822.56,171.3,9087.69,6382,53866.1,328099.33,31392.6
4354.44,72401,80.64,678.1278,54,5,10.8,0.22,957.98,262,0.0323,2,7,42973.59,50000,60000,55032.33,21180,48956.86,50000,90363,34866,26021.72,27923.9,38140.2,0.64,11150.67,0.19,309.4577,987.18,0.018,91.66,1539.29,1692.44,3508.49,0.06,63537.48,43975.7,46387.77,69060.94,14512.78,472.24,1301.65,200,2288.66,3148.3425,4886.62,104109.13,4354.44
11824.73,35667.47,86.95,909.59,136,13,10.46,0.26,3074.43,170,0.03,10,13,54207.4,60000,80000,74046,29105,56144.99,60000,128314,50430,35606.3506,39126.49,61465.76,0.77,9239.83,0.12,155.21,1342.66,0.02,9,469.08,1364.46,7348.89,0.09,80945.42,61119.09,67195.34,109336.68,12864.68,237.15,2171.22,9,839.92,2855.78,10307.5851,140540.89,11824.73
47964.78,43221,90.5,905,530,53,10,0.23,11031.9,205,0.04,25,81,61453.2,70000,333300,326543,135335,62709.87,70000,985025,390878,165833.42,160709.59,243533.24,0.74,47873.93,0.15,513.49,16756.82,0.05,56.58,5119.85,12689.08,35339.4862,0.1286,386777.79,483818.13,501206.43,659476.01,211200.95,2105.64,55869.92,413.23,16549.82,39408.98,57657.44,1136673.97,47964.78
64658.17,34994,91.2,1219.97,709,53,14.9482,0.29,18750.87,180,0.02,12,23,61911.96,66500,1.00E+05,96153,39894,60556.16,70000,198347,79538,47417.31,49801.8816,85501.75,0.86,5059.37,0.05,216.52,1496.84,0.01,38.4285,2497.99,1380.23,11924.25,0.12,105110.3,97518.87,100828.57,168748.67,17846.06,579.62,3064.52,34,4548.91,3525.65,27467.72,218358.22,64658.17
5692.01,76528,51.28,437.85,111,13,8.54,0.06,341.52,240,0.12,1.39,1,44305.42,50000,20000,12775,1935,46916.14,50000,20271,4774,5229.83,7544.93,8624.97,0.43,2331.8,0.12,39.12,57.97,0.0127,35.907,80.11,1640.79,2745.41,0.14,12800.63,8654.32,11616.89,15385.2491,3590.6663,80.02,108.83,64.2232,172.7,1977.92,3689.84,20140.08,5692.01
27534.5,48642,60.38,1101.38,456,25,18.24,0.12,3304.14,209,0.02,2,8,66808.65,70000,50000,46320,19283,64566.77,70000,77264,31578,22259.93,24060.01,42290.91,0.8086,895.03,0.02,159.6794,1582.09,0.03,55.77,216.18,993.56,1512.25,0.0313,46397.93,37846.4,39417.72,72023.69,1114.26,331.58,1960.64,120.2564,308.63,1462.33,2238.78,76460.2,27534.5
14644.79,33710,96.99,1220.4,151,12,12.58,0.3,4216.1178,180,0.02,22.01,54.67,49287.74,56200,310000,290595.5,127007,53046.36,60000,587312,249982,146861.65,155290.27,229956.43,0.74,42978.67,0.14,819.61,15038.57,0.05,201.54,8526.2519,9360.26,26451.63,0.09,314531.3977,284543.87,302768.19,460248.1,75854.37,1574.49,23294.38,474.02,24090.8211,18260.1,118055.3155,632344.2,14644.79
28409.4298,21502,49.76,1488.93,389,13,29.92,0.06,1161.37,220,0.03,2,4,46965.76,50000,40000,36382,14180,46357.67,50000,70866,27409,17449.2895,17095.11,32030.11,0.8,2917.438,0.08,42.08,297.35,0.01,4.88,150.5748,787.54,610.17,0.02,34129.94,36912.85,33953.59,62706.03,5834.6,95.39,604.2,11.38,179.1,1435.74,1185.12,67521.3,28409.4298
30026.21,32792,102.13,1154.85,294,26,12.87,0.29,8707.6,186,0.02,24,68,60136.83,70000,260000,258908,98935.02,55612.02,61900,976119,355726,127547.19,131360.46,201586.29,0.78,25380.6,0.1,937.14,10340.93,0.04,218.15,12304.12,8140.41,71196.93,0.27,327530.28,476548.57,493337.1018,660737.7108,197877.38,2044.39,37953.55,453.99,51566.6,31837.41,271283.49,1198713.15,30026.21
17290.85,53094,74.53,960.6,232,18,12.89,0.21,3631.08,218.03,0.05,1,6,55570.6269,60000,30000,27989,11134,61611.94,70000,47236,18720,14124.56,13864.87,26126,0.87,683.9872,0.01,31.48,172.36,0.01,11.7434,381.99,853.31,2025.66,0.07,28493.24,23915.92,23320.06,43853.6185,1243.3879,61.87,478.6732,3.77,743.12,1216.6,2925.14,47990.07,17290.85
22151.6417,32084,83.42,924.86,255,25.41,11.1125,0.24,5105.2,220,0.04,8,11,57775.63,60000,60000,57363,22824.86,61123.41,70000,93851,36371,27464,29899.13,49073.3,0.82,5335.31,0.088,328.18,891.56,0.0134,23.7,675.72,1035.36,3840.957,0.07,79249.33,45212.81,48638.2,82729.06,6591.41,476.79,1578.11,25,876.4,1574.22,6149.91,126750.46,22151.6417
38782.73,34652,89.36,1551.31,434,25,17.36,0.24,9307.86,178,0.02,12,30,42429.91,50000,150000,140286,59331,49497.25,50000,292583,121533,69145.9159,73023.65,128219.71,0.85,5085.14,0.03,245.46,2204.59,0.01,35.61,1322.44,3172.98,18377.05,0.12,168228.75,140669.38,151913.55,266781.72,9807.69,652.1,5008.41,154.98,3384.18,6793.85,31431.38,336830.79,38782.73
16308.79,26105,77.7764,1164.91,202,14,14.43,0.23,3751.02,206,0.03,5,11,44952.26,50000,60000,56066,24257,47318.64,51800,99685,41897,26952.55,29113.23,52986.79,0.88,1073,0.02,110.8,416.33,0.01,32,281,1165.87,678.65,0.01,55365.4,48149.86,51535.63,93767.9937,1464.96,255.55,972.9257,41.36,495.8645,1660.64,2346.1196,104077.3443,16308.79
32437.35,37114.98,92.15,1247.59,352,26,13.54,0.25,8109.34,181,0.01,6,22,76584.53,80000,1.00E+05,92459,33873,79343.16,80000,323354,116293,42965.66,49493.36,50908.58,0.51,33508.29,0.34,55.46,4464.56,0.04,27.616,865.15,2648.56,5554.62,0.06,87661.55,156169.24,167184.47,197694,100261.46,638.53,12251.7292,35.6,4763.26,7526.43,18515.6,317424.95,32437.35
21715.8,14141,63.1409,904.83,357.2,24,15.92,0.14,3040.21,219,0.03,2,3,55115.1,60000,10000,8178,3382.1,59363.04,60000,23108,9513,4081.09,4096.67,8007.04,0.8,25.15,0.0178,60.28,24.56,0.0124,8.2574,0.87,59.86,121.5201,0.01,8162.41,11647.56,11460.05,22621.01,89.01,101.56,49.04,6.1392,16.86,230.13,293.97,22863.38,21715.8
46924.46,49221,67.81,902.39,692,52,13.31,0.21,9854.14,213,0.01,3,5,43758.77,50000,40000,33658,12402.1,50570.81,60000,56035,20716,17338.06,16320.37,29280.98,0.73,2241.13,0.0578,192.9252,88.45,0.0106,2.29,805.27,1024.81,4625.8876,0.13,33536.3605,28551.26,28153.1641,50552.04,2381.12,325.23,170.39,14.36,932.91,1658.48,6451.07,54434.53,46924.46
10115.98,40460.39,96.34,778.15,105,13,8.08,0.29,2933.63,215,0.0233,11,35,68347.73,70000,140000,130478,46293,64998.67,70000,344287,122845,63908.6,66569.33,94038.14,0.67,20650.17,0.1667,113.38,5543.71,0.04,92.2552,3619.18,6301.74,15171.88,0.11,147382.82,167989.35,176297.93,239230.24,68074.83,622.8,13031.02,387.93,7645.63,15294.82,36420.23,381016.28,10115.98
14272.48,33764,90.91,1189.37,157,12,16.89,0.26,3710.84,180,0.022,28,76,47690.55,50000,250000,245931,101649,52227.57,60000,688899.26,287223,119049.91,126880.97,203984.58,0.7873,19701.05,0.08,819.3,7983.91,0.03,366.62,5059.03,8086.0289,33875.06,0.14,263733.61,324462.92,349671.64,569646.2,44389.54,2015.11,25812.91,866.63,10439.53,20964.64,72356.57,724009.46,14272.48
21578.63,43055,78.75,829.95,274,26,10.54,0.26,5610.44,204,0.02,4,7.95,50546.64,60000,69700,63549,24952,55786.28,60000,99576,37727,30314.69,33234.42,58782.21,0.84,1642.93,0.02,68.25,622.63,0.01,11.7377,381.26,2040.88,1032.7,0.01,65758.07,48228.66,51347.59,92677.64,2161.81,132.54,1179.2039,13.98,542.07,2953.81,1561.55,103102.58,21578.63
5886.25,73888.13,70.92,452.79,83.84,13,6.38,0.16,941.8,216,0.02,1,2,41239.64,50000,20000,10945,3888,42419.23,50000,14056.29,5384.24,5530.13,5414.97,9286.79,0.46,742.68,0.04,82.3,57.09,0.0116,0.03,608.07,168.13,4564.43,0.23,11040.13,6267.31,6106.75,10663.54,751.2,214.1915,58.66,1,630.52,177.45,4790.31,12436.41,5886.25
50576.8477,49426,75.18,1077.53,645,45,14.33,0.19,9212.89,215,0.03,6,18,73649.12,80000,90000,83000,29781,61616,70000,290843,102390,40593.4526,41549.7,77035.57,0.86,3284.0601,0.01,329.7439,1306.79,0.01,11,1481.7367,2467.44,3672.16,0.04,90689.8,142551.65,148291.59,239680.68,13708.9,1593.16,6588,75.76,17096.29,12100.46,42326.6,319499.51,50576.8477
19845.24,49546,76.33,763.28,260,26,10,0.15,2976.79,214,0.02,12,30,62913.28,70000,2.00E+05,197556,73806.81,61168.4,70000,488378,183387,96059.71,101496.34,130867.3,0.65,37803.0137,0.2,645.7561,9276.83,0.05,86.1,8311.34,8509.62,24582.05,0.12,215212.9344,239360.94,249017.43,366878.29,60272.43,2322.4,17328.66,209.9,22338.7018,21490.8,80437.3501,538546.7582,19845.24
18873.02,32217,91.2842,786.38,203,24,8.46,0.29,5473.18,220,0.03,13,54,52632.19,60000,160000,157547,66033,53019.67,60000,640799,251074,77058.98,80487.9,109954.01,0.69,30245.84,0.19,400.89,9336.96,0.06,147.17,3537.42,3924.58,21147.09,0.13,172615.61,308066.16,332732.49,382609.36,188579.01,1431.85,31946.63,600.38,13223.16,22408.26,68276.08,710610.6,18873.02
35022.45,34683,93.64,1400.9,374,25,14.96,0.3,10506.74,188.82,0.03,23,58,57907.42,60000,190000,180109,73183.54,58561.2,60000,476009,197814,84378.4,95730.85,162619.83,0.86,5879.48,0.03,464.21,4734.77,0.02,143.69,1866.33,4400.94,14504.35,0.08,189443.37,226822.21,249186.35,410046.59,29148.66,1447.731,14961.11,359.54,7200.06,13111.09,63109.85,544393.2068,35022.45
11821.05,75951,89.55,909.31,132,15,11.0546,0.33,3900.95,235,0.02,1,1.53,38716.472,40000,10000,8956,2966,42939.85,50000,14835,5041,4056.17,4899.5,4107.35,0.41,4204.27,0.231,1.78,54.14,0.01,27.93,393.8,166.39,682.93,0.07,8480.6,6963.37,7871.68,8802.12,4933.6,9.29,118.64,35.62,602.6469,242.51,1200.29,14599.8793,11821.05
19606.59,34112,106.56,852.46,184,23,8,0.41,8038.7,182,0.02,16,24,68996.69,70000,1.00E+05,95037,41374,71458.73,80000,226006,91722,46755.1265,49601.6,84367.21,0.8092,6894.81,0.0663,76.6,1869.7998,0.01,21,1290.91,895.57,20242.57,0.2,115657.61,109221.68,116783.87,198989.99,15896.6,492.57,3101.27,21,4510.82,2993.3,58780.33,268531.7,19606.59
27921.05,43617,77.56,536.94,360,52,6.92,0.18,5025.79,211,0.03,14,29,65130.94,70000,140000,132538,55099,62431.2286,68300,401223,166838,63242.33,69295.97,103903.2,0.74,17809.74,0.13,239.03,3915.96,0.03,57.53,1862.16,4571.4921,5270.86,0.04,126227.03,193513.31,202543.8597,292112.48,76077.06,1002.49,7882.67,100.99,7051.94,16995.12,23839.32,392296.13,27921.05
26840.07,32609,94.84,994.08,283,27,10.48,0.3,8052.02,218,0.03,11,23,40873.38,50000,140000,136320.65,51338,49917.95,50000,209516,77290,65705.94,72664.79,91166.53,0.65,26226.2632,0.22,514.51,8884.4,0.06,119.1,1221.13,5648.66,15227.74,0.11,151908.5958,106429.5888,109408.5,140017.32,44898.57,725.01,14352.76,134,1972.66,7415.43,21313.9,231981.65,26840.07
38502.78,33618,100.79,1426.03,382,28.65,15.5997,0.31,11935.86,180,0.02,30,72,50507.71,60000,290000,288610,107995.93,58998.08,60800,731744,284156,140637.99,147971.64,205802.71,0.71,46475.34,0.16,1742.48,8284.9,0.03,175.04,15366.66,10762.51,121305.28,0.42,352348.51,356330.61,375413.4,507640.65,139119.95,2767.41,29084.51,442.98,26129.12,26559.38,224638.39,877241.08,38502.78
21660.64,39189.36,77.36,984.57,280,22,12.73,0.2,4332.13,214,0.04,8,29,69759.15,70000,110000,104186,42837,55886.78,60000,370305,154055,50100.5,54085.15,83421.01,0.76,12252.06,0.11,205.39,3139.85,0.03,28.5,1433.29,3705.55,3963.88,0.04,98916.05,178503.07,191802.22,273002.71,55000.3008,869.63,7435.84,98.08,5902.14,15061.02,20852.86,359550.16,21660.64
